congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,T000468,Titus,NV,1,D,15,0,8.7905e-4,-29
0,house,T000469,Tonko,NY,20,Democrat,108,0.19444444444444445,0.36670768,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.22580645161290322,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,15,0,0.01591034,-13.5
0,house,T000470,Tipton,CO,3,Republican,109,0.944954128440367,0.84667429,12
115,house,T000470,Tipton,CO,3,R,94,0.9574468085106383,0.87486637,12
116,house,T000470,Tipton,CO,3,R,15,0.8666666666666667,0.67000392,12
0,house,T000472,Takano,CA,41,Democrat,109,0.1559633027522936,0.22292393,-27.9
115,house,T000472,Takano,CA,41,D,94,0.18085106382978725,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,15,0,0.00109474,-27.9
0,house,T000474,Torres,CA,35,Democrat,109,0.22935779816513763,0.17565096,-40.8
115,house,T000474,Torres,CA,35,D,94,0.26595744680851063,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,15,0,8.358e-5,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.9888888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.9888888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,15,0.9333333333333333,0.75097863,14.2
116,house,T000479,Taylor,TX,3,R,15,0.9333333333333333,0.75097863,14.2
0,house,T000480,Timmons,SC,4,Republican,15,0.9333333333333333,0.92488663,25.7
116,house,T000480,Timmons,SC,4,R,15,0.9333333333333333,0.92488663,25.7
0,house,T000481,Tlaib,MI,13,Democrat,15,0,2.09e-6,-60.7
116,house,T000481,Tlaib,MI,13,D,15,0,2.09e-6,-60.7
0,house,T000482,Trahan,MA,3,Democrat,15,0,0.00297046,-22.8
116,house,T000482,Trahan,MA,3,D,15,0,0.00297046,-22.8
0,house,T000483,Trone,MD,6,Democrat,15,0,0.01209067,-15.1
116,house,T000483,Trone,MD,6,D,15,0,0.01209067,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,15,0,0.59082252,10.2
116,house,T000484,Torres Small,NM,2,D,15,0,0.59082252,10.2
0,house,U000031,Upton,MI,6,Republican,110,0.8727272727272727,0.78926893,8.4
115,house,U000031,Upton,MI,6,R,95,0.9473684210526315,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,15,0.4,0.50398895,8.4
0,house,U000040,Underwood,IL,14,Democrat,15,0,0.29197825,3.9
116,house,U000040,Underwood,IL,14,D,15,0,0.29197825,3.9
0,house,V000081,Velázquez,NY,7,Democrat,107,0.09345794392523364,0.12747376,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.10638297872340426,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,13,0,1.4e-7,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,111,0.1981981981981982,0.378657,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.22916666666666666,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,15,0,0.01853458,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.9787234042553191,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.9787234042553191,0.38805628,-15.5
0,house,V000130,Vargas,CA,51,Democrat,109,0.13761467889908258,0.15824422,-49
115,house,V000130,Vargas,CA,51,D,94,0.1595744680851064,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,15,0,1.739e-5,-49
0,house,V000131,Veasey,TX,33,Democrat,108,0.19444444444444445,0.14100265,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.22580645161290322,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,15,0,1.676e-5,-49.2
0,house,V000132,Vela,TX,34,Democrat,106,0.20754716981132076,0.24819569,-21.5
115,house,V000132,Vela,TX,34,D,91,0.24175824175824176,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,15,0,0.00380279,-21.5
0,house,V000133,Van Drew,NJ,2,Democrat,15,0,0.322,4.6
116,house,V000133,Van Drew,NJ,2,D,15,0,0.322,4.6
0,house,W000187,Waters,CA,43,Democrat,110,0.1,0.13886929,-61.7
115,house,W000187,Waters,CA,43,D,95,0.11578947368421053,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,15,0,1.75e-6,-61.7
0,house,W000791,Walden,OR,2,Republican,111,0.918918918918919,0.9193229,20.1
115,house,W000791,Walden,OR,2,R,96,0.9895833333333334,0.925617,20.1
116,house,W000791,Walden,OR,2,R,15,0.4666666666666667,0.87904065,20.1
0,house,W000795,Wilson,SC,2,Republican,111,0.972972972972973,0.9050159,17.7
115,house,W000795,Wilson,SC,2,R,96,0.9791666666666666,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,15,0.9333333333333333,0.84075374,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,108,0.1574074074074074,0.22423826,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.1827956989247312,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,15,0,0.00156378,-26.1
0,house,W000798,Walberg,MI,7,Republican,111,0.9819819819819819,0.89987653,17
115,house,W000798,Walberg,MI,7,R,96,0.9895833333333334,0.91136246,17
116,house,W000798,Walberg,MI,7,R,15,0.9333333333333333,0.8263666,17
0,house,W000799,Walz,MN,1,Democrat,73,0.2054794520547945,0.8924946,14.9
115,house,W000799,Walz,MN,1,D,73,0.2054794520547945,0.8924946,14.9
0,house,W000800,Welch,VT,0,Democrat,110,0.16363636363636364,0.22953765,-26.40835124
115,house,W000800,Welch,VT,0,D,95,0.18947368421052632,0.2655481,-26.40835124
116,house,W000800,Welch,VT,0,D,15,0,0.00147151,-26.40835124
0,house,W000804,Wittman,VA,1,Republican,109,0.908256880733945,0.8516179,12.4
115,house,W000804,Wittman,VA,1,R,94,0.9042553191489362,0.8780261,12.4
116,house,W000804,Wittman,VA,1,R,15,0.9333333333333333,0.68612647,12.4
0,house,W000806,Webster,FL,11,Republican,105,0.9047619047619048,0.95032738,32.3
115,house,W000806,Webster,FL,11,R,90,0.9111111111111111,0.95099871,32.3
116,house,W000806,Webster,FL,11,R,15,0.8666666666666667,0.94629943,32.3
0,house,W000808,Wilson,FL,24,Democrat,91,0.14285714285714285,0.13614497,-67.5
115,house,W000808,Wilson,FL,24,D,82,0.15853658536585366,0.1510877,-67.5
116,house,W000808,Wilson,FL,24,D,9,0,4e-8,-67.5
0,house,W000809,Womack,AR,3,Republican,111,0.9819819819819819,0.947171,31.4
115,house,W000809,Womack,AR,3,R,96,0.9895833333333334,0.94762677,31.4
116,house,W000809,Womack,AR,3,R,15,0.9333333333333333,0.94425413,31.4
0,house,W000810,Woodall,GA,7,Republican,111,0.9819819819819819,0.75123577,6.3
115,house,W000810,Woodall,GA,7,R,96,0.9791666666666666,0.80600284,6.3
116,house,W000810,Woodall,GA,7,R,15,1,0.40072652,6.3
0,house,W000812,Wagner,MO,2,Republican,108,0.9629629629629629,0.82599676,10.3
115,house,W000812,Wagner,MO,2,R,95,0.968421052631579,0.85732307,10.3
116,house,W000812,Wagner,MO,2,R,13,0.9230769230769231,0.59707375,10.3
0,house,W000813,Walorski,IN,2,Republican,111,0.954954954954955,0.93184846,23.2
115,house,W000813,Walorski,IN,2,R,96,0.9583333333333334,0.93530616,23.2
116,house,W000813,Walorski,IN,2,R,15,0.9333333333333333,0.90971917,23.2
0,house,W000814,Weber,TX,14,Republican,108,0.9351851851851852,0.91572298,19.8
115,house,W000814,Weber,TX,14,R,93,0.9247311827956989,0.92227873,19.8
116,house,W000814,Weber,TX,14,R,15,1,0.87507733,19.8
0,house,W000815,Wenstrup,OH,2,Republican,111,0.954954954954955,0.89253515,16.1
115,house,W000815,Wenstrup,OH,2,R,96,0.9583333333333334,0.90615324,16.1
116,house,W000815,Wenstrup,OH,2,R,15,0.9333333333333333,0.80537935,16.1
0,house,W000816,Williams,TX,25,Republican,110,0.9272727272727272,0.88092774,14.9
115,house,W000816,Williams,TX,25,R,95,0.9263157894736842,0.89801943,14.9
116,house,W000816,Williams,TX,25,R,15,0.9333333333333333,0.77268035,14.9
0,house,W000819,Walker,NC,6,Republican,105,0.9333333333333333,0.88306772,14.7
115,house,W000819,Walker,NC,6,R,91,0.9230769230769231,0.89388693,14.7
116,house,W000819,Walker,NC,6,R,14,1,0.81274286,14.7
0,house,W000820,Walters,CA,45,Republican,94,0.9893617021276596,0.57844199,-5.4
115,house,W000820,Walters,CA,45,R,94,0.9893617021276596,0.57844199,-5.4
0,house,W000821,Westerman,AR,4,Republican,111,0.9369369369369369,0.94848327,32.9
115,house,W000821,Westerman,AR,4,R,96,0.9375,0.94862569,32.9
116,house,W000821,Westerman,AR,4,R,15,0.9333333333333333,0.94757174,32.9
0,house,W000822,Watson Coleman,NJ,12,Democrat,110,0.07272727272727272,0.19706262,-33.2
115,house,W000822,Watson Coleman,NJ,12,D,95,0.08421052631578947,0.228118,-33.2
116,house,W000822,Watson Coleman,NJ,12,D,15,0,3.7853e-4,-33.2
0,house,W000823,Waltz,FL,6,Republican,15,0.9333333333333333,0.8263666,17
116,house,W000823,Waltz,FL,6,R,15,0.9333333333333333,0.8263666,17
0,house,W000824,Watkins,KS,2,Republican,15,0.9333333333333333,0.85358088,18.4
116,house,W000824,Watkins,KS,2,R,15,0.9333333333333333,0.85358088,18.4
0,house,W000825,Wexton,VA,10,Democrat,15,0,0.0287102,-10
116,house,W000825,Wexton,VA,10,D,15,0,0.0287102,-10
0,house,W000826,Wild,PA,7,Democrat,18,0.1111111111111111,0.25475118,-1.1
115,house,W000826,Wild,PA,15,D,3,0.6666666666666666,0.86920674,7.6
116,house,W000826,Wild,PA,7,D,15,0,0.13186007,-1.1
0,house,W000827,Wright,TX,6,Republican,13,0.9230769230769231,0.67924509,12.3
116,house,W000827,Wright,TX,6,R,13,0.9230769230769231,0.67924509,12.3
0,house,Y000033,Young,AK,0,Republican,109,0.9357798165137615,0.88166682,14.73064079
115,house,Y000033,Young,AK,0,R,96,0.9270833333333334,0.89715152,14.73064079
116,house,Y000033,Young,AK,0,R,13,1,0.76731827,14.73064079
0,house,Y000062,Yarmuth,KY,3,Democrat,108,0.17592592592592593,0.33964514,-15
115,house,Y000062,Yarmuth,KY,3,D,93,0.20430107526881722,0.39244247,-15
116,house,Y000062,Yarmuth,KY,3,D,15,0,0.01230165,-15
0,house,Y000063,Yoder,KS,3,Republican,94,0.925531914893617,0.67076822,-1.2
115,house,Y000063,Yoder,KS,3,R,94,0.925531914893617,0.67076822,-1.2
0,house,Y000065,Yoho,FL,3,Republican,107,0.9252336448598131,0.89023884,16
115,house,Y000065,Yoho,FL,3,R,92,0.9130434782608695,0.90448453,16
116,house,Y000065,Yoho,FL,3,R,15,1,0.80286529,16
0,house,Y000066,Young,IA,3,Republican,96,0.9895833333333334,0.76046635,3.5
115,house,Y000066,Young,IA,3,R,96,0.9895833333333334,0.76046635,3.5
0,house,Z000017,Zeldin,NY,1,Republican,111,0.8738738738738738,0.85117322,12.3
115,house,Z000017,Zeldin,NY,1,R,96,0.8645833333333334,0.87758287,12.3
116,house,Z000017,Zeldin,NY,1,R,15,0.9333333333333333,0.6821515,12.3
0,house,Z000018,Zinke,MT,0,Republican,1,1,0.99438858,20.42273211
115,house,Z000018,Zinke,MT,0,R,1,1,0.99438858,20.42273211
0,senate,A000360,Alexander,TN,,Republican,86,0.9186046511627907,0.87233889,26.0057009
115,senate,A000360,Alexander,TN,,R,80,0.9375,0.87959201,26.0057009
116,senate,A000360,Alexander,TN,,R,6,0.6666666666666666,0.77563056,26.0057009
0,senate,B000575,Blunt,MO,,Republican,91,0.9560439560439561,0.82277205,18.637117
115,senate,B000575,Blunt,MO,,R,84,0.9642857142857143,0.8299707,18.637117
116,senate,B000575,Blunt,MO,,R,7,0.8571428571428571,0.73638827,18.637117
0,senate,B000944,Brown,OH,,Democrat,90,0.28888888888888886,0.67815893,8.1295744
115,senate,B000944,Brown,OH,,D,83,0.30120481927710846,0.69004529,8.1295744
116,senate,B000944,Brown,OH,,D,7,0.14285714285714285,0.53722063,8.1295744
0,senate,B001135,Burr,NC,,Republican,85,0.9176470588235294,0.5937797,3.65522853
115,senate,B001135,Burr,NC,,R,81,0.9259259259259259,0.60337882,3.65522853
116,senate,B001135,Burr,NC,,R,4,0.75,0.39939743,3.65522853
0,senate,B001230,Baldwin,WI,,Democrat,90,0.24444444444444444,0.54307127,0.7643432
115,senate,B001230,Baldwin,WI,,D,83,0.25301204819277107,0.55965646,0.7643432
116,senate,B001230,Baldwin,WI,,D,7,0.14285714285714285,0.34641827,0.7643432
0,senate,B001236,Boozman,AR,,Republican,91,0.945054945054945,0.88145997,26.92097803
115,senate,B001236,Boozman,AR,,R,84,0.9642857142857143,0.88744937,26.92097803
116,senate,B001236,Boozman,AR,,R,7,0.7142857142857143,0.80958716,26.92097803
0,senate,B001243,Blackburn,TN,,Republican,94,0.9148936170212766,0.93510229,26.0057009
116,senate,B001243,Blackburn,TN,,R,7,0.8571428571428571,0.80414,26.0057009
0,senate,B001261,Barrasso,WY,,Republican,91,0.9120879120879121,0.91855218,46.29527573
115,senate,B001261,Barrasso,WY,,R,84,0.9166666666666666,0.92394906,46.29527573
116,senate,B001261,Barrasso,WY,,R,7,0.8571428571428571,0.85378957,46.29527573
0,senate,B001267,Bennet,CO,,Democrat,91,0.2857142857142857,0.4337679,-4.90558301
115,senate,B001267,Bennet,CO,,D,84,0.30952380952380953,0.45142381,-4.90558301
116,senate,B001267,Bennet,CO,,D,7,0,0.22189691,-4.90558301
0,senate,B001277,Blumenthal,CT,,Democrat,90,0.2111111111111111,0.3120094,-13.63938672
115,senate,B001277,Blumenthal,CT,,D,83,0.2289156626506024,0.32799846,-13.63938672
116,senate,B001277,Blumenthal,CT,,D,7,0,0.12242487,-13.63938672
0,senate,B001288,Booker,NJ,,Democrat,91,0.15384615384615385,0.30806141,-14.1026978
115,senate,B001288,Booker,NJ,,D,84,0.15476190476190477,0.32373327,-14.1026978
116,senate,B001288,Booker,NJ,,D,7,0.14285714285714285,0.11999902,-14.1026978
0,senate,B001310,Braun,IN,,Republican,7,0.8571428571428571,0.74295024,19.16519376
116,senate,B001310,Braun,IN,,R,7,0.8571428571428571,0.74295024,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,90,0.25555555555555554,0.2923511,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.27380952380952384,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,6,0,0.04291066,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,91,0.27472527472527475,0.22663509,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.2857142857142857,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,7,0.14285714285714285,0.10758244,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,91,0.34065934065934067,0.33728869,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.36904761904761907,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,7,0,0.13737359,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.9705882352941176,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.9705882352941176,0.82996148,17.82624982
0,senate,C000880,Crapo,ID,,Republican,89,0.9213483146067416,0.89860108,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,6,0.8333333333333334,0.80384764,31.76941855
0,senate,C001035,Collins,ME,,Republican,91,0.7472527472527473,0.46899095,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.7738095238095238,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,7,0.42857142857142855,0.25989222,-2.96044935
0,senate,C001047,Capito,WV,,Republican,90,0.9555555555555556,0.916041,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,7,0.8571428571428571,0.85082493,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,91,0.9560439560439561,0.69643596,8.9994276
115,senate,C001056,Cornyn,TX,,R,84,0.9642857142857143,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,7,0.8571428571428571,0.55841713,8.9994276
0,senate,C001070,Casey,PA,,Democrat,91,0.31868131868131866,0.54060077,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.32142857142857145,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,7,0.2857142857142857,0.34541271,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.8395061728395061,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.8395061728395061,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,91,0.9340659340659341,0.83204999,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.9404761904761905,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,7,0.8571428571428571,0.74858358,19.63911856
0,senate,C001088,Coons,DE,,Democrat,90,0.32222222222222224,0.33967337,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.3493975903614458,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,7,0,0.13737359,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,91,0.8681318681318682,0.88145997,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.8928571428571429,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,7,0.5714285714285714,0.80958716,26.92097803
0,senate,C001096,Cramer,ND,,Republican,97,0.979381443298969,0.94276414,35.72888837
116,senate,C001096,Cramer,ND,,R,6,0.8333333333333334,0.81512138,35.72888837
0,senate,C001098,Cruz,TX,,Republican,91,0.9230769230769231,0.69643596,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.9166666666666666,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,7,1,0.55841713,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,91,0.31868131868131866,0.47922912,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.34523809523809523,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,7,0,0.27148204,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,89,0.24719101123595505,0.2763636,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097560976,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,7,0.14285714285714285,0.10928402,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.54216867469879515,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.54216867469879515,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,90,0.8666666666666667,0.83874001,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.8795180722891566,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,7,0.7142857142857143,0.75738487,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,89,0.25842696629213485,0.27689053,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.2804878048780488,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,7,0,0.10928402,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,91,0.8901098901098901,0.91855218,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.8928571428571429,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,7,0.8571428571428571,0.85378957,46.29527573
0,senate,E000295,Ernst,IA,,Republican,91,0.9120879120879121,0.70317821,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.9166666666666666,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,7,0.8571428571428571,0.56811075,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,90,0.25555555555555554,0.2141368,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373493976,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,7,0,0.1123141,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.23636363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.23636363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,91,0.9230769230769231,0.87149375,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.9285714285714286,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,7,0.8571428571428571,0.79785909,25.04859475
0,senate,G000359,Graham,SC,,Republican,88,0.8977272727272727,0.77508933,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.9024390243902439,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,6,0.8333333333333334,0.64570635,14.2659129
0,senate,G000386,Grassley,IA,,Republican,91,0.9010989010989011,0.70317821,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.9047619047619048,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,7,0.8571428571428571,0.56811075,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,91,0.12087912087912088,0.24577494,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.11904761904761904,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,7,0.14285714285714285,0.10460377,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,90,0.9,0.4345739,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.9166666666666666,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,6,0.6666666666666666,0.19867507,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.9642857142857143,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.9642857142857143,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.9156626506024096,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.9156626506024096,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,91,0.24175824175824176,0.2048479,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,7,0.14285714285714285,0.11525261,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,90,0.2777777777777778,0.38041831,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.2891566265060241,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,7,0.14285714285714285,0.17085385,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,91,0.9560439560439561,0.90952323,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.9642857142857143,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,7,0.8571428571428571,0.84152933,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.5476190476190477,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.5476190476190477,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,91,0.17582417582417584,0.21200515,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.17857142857142858,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,7,0.14285714285714285,0.1123141,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,91,0.31868131868131866,0.51897058,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.34523809523809523,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,7,0,0.31853814,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,23,0.9565217391304348,0.76984783,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,7,0.8571428571428571,0.72570914,17.82624982
0,senate,H001089,Hawley,MO,,Republican,7,0.7142857142857143,0.73638827,18.637117
116,senate,H001089,Hawley,MO,,R,7,0.7142857142857143,0.73638827,18.637117
0,senate,I000024,Inhofe,OK,,Republican,91,0.9340659340659341,0.91066946,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.9404761904761905,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,7,0.8571428571428571,0.84286336,36.39118454
0,senate,I000055,Isakson,GA,,Republican,74,0.918918918918919,0.61553974,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.9402985074626866,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,7,0.7142857142857143,0.46101284,5.15937819
0,senate,J000293,Johnson,WI,,Republican,91,0.8901098901098901,0.54139743,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.8928571428571429,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,7,0.8571428571428571,0.34641827,0.7643432
0,senate,J000300,Jones,AL,,Democrat,34,0.47058823529411764,0.85303995,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.5185185185185185,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,7,0.2857142857142857,0.81395614,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.7142857142857143,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.7142857142857143,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,91,0.3076923076923077,0.49643507,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.32142857142857145,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,7,0.14285714285714285,0.29146542,-1.52013048
0,senate,K000383,King,ME,,Independent,91,0.42857142857142855,0.46899095,-2.96044935
115,senate,K000383,King,ME,,I,84,0.4642857142857143,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,7,0,0.25989222,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,91,0.32967032967032966,0.42653274,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.35714285714285715,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,7,0,0.21448373,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,90,0.8666666666666667,0.83018613,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.8674698795180723,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,7,0.8571428571428571,0.74858358,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,90,0.25555555555555554,0.21842706,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.26506024096385544,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,7,0.14285714285714285,0.10757347,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,91,0.9010989010989011,0.91066946,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.9047619047619048,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,7,0.8571428571428571,0.84286336,36.39118454
0,senate,L000577,Lee,UT,,Republican,91,0.7912087912087912,0.81731462,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.7857142857142857,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,7,0.8571428571428571,0.72912205,18.07933323
0,senate,M000133,Markey,MA,,Democrat,90,0.15555555555555556,0.22553451,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.1566265060240964,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,7,0.14285714285714285,0.10848557,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.8301886792452831,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.8301886792452831,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,90,0.9444444444444444,0.89266141,29.83745022
